year_id,team_id,game_result,is_playoffs,date_game
1947,TRH,L,0,1946-11-01
1947,NYK,W,0,1946-11-01
1947,CHS,W,0,1946-11-02
1947,NYK,L,0,1946-11-02
1947,DTF,L,0,1946-11-02
1947,WSC,W,0,1946-11-02
1947,BOS,L,0,1946-11-02
1947,PRO,W,0,1946-11-02
1947,PIT,L,0,1946-11-02
1947,STB,W,0,1946-11-02
1947,TRH,L,0,1946-11-03
1947,CLR,W,0,1946-11-03
1947,PIT,L,0,1946-11-04
1947,WSC,W,0,1946-11-04
1947,BOS,L,0,1946-11-05
1947,CHS,W,0,1946-11-05
1947,STB,W,0,1946-11-05
1947,DTF,L,0,1946-11-05
1947,PIT,L,0,1946-11-07
1947,PHW,W,0,1946-11-07
1947,PRO,W,0,1946-11-07
1947,CHS,L,0,1946-11-07
1947,STB,L,0,1946-11-07
1947,NYK,W,0,1946-11-07
1947,TRH,W,0,1946-11-08
1947,DTF,L,0,1946-11-08
1947,TRH,L,0,1946-11-09
1947,CHS,W,0,1946-11-09
1947,BOS,L,0,1946-11-09
1947,DTF,W,0,1946-11-09
1947,PRO,W,0,1946-11-09
1947,PIT,L,0,1946-11-09
1947,STB,W,0,1946-11-09
1947,WSC,L,0,1946-11-09
1947,CLR,W,0,1946-11-10
1947,WSC,L,0,1946-11-10
1947,CHS,W,0,1946-11-11
1947,NYK,L,0,1946-11-11
1947,PIT,W,0,1946-11-11
1947,PRO,L,0,1946-11-11
1947,BOS,L,0,1946-11-13
1947,CHS,W,0,1946-11-13
1947,DTF,L,0,1946-11-13
1947,PRO,W,0,1946-11-13
1947,PHW,W,0,1946-11-14
1947,WSC,L,0,1946-11-14
1947,BOS,L,0,1946-11-14
1947,STB,W,0,1946-11-14
1947,PRO,L,0,1946-11-15
1947,TRH,W,0,1946-11-15
1947,TRH,L,0,1946-11-16
1947,BOS,W,0,1946-11-16
1947,WSC,W,0,1946-11-16
1947,CHS,L,0,1946-11-16
1947,NYK,W,0,1946-11-16
1947,PIT,L,0,1946-11-16
1947,DTF,W,0,1946-11-16
1947,PRO,L,0,1946-11-16
1947,STB,W,0,1946-11-16
1947,CLR,L,0,1946-11-16
1947,CLR,L,0,1946-11-17
1947,CHS,W,0,1946-11-17
1947,NYK,W,0,1946-11-18
1947,DTF,L,0,1946-11-18
1947,TRH,L,0,1946-11-18
1947,PIT,W,0,1946-11-18
1947,PHW,L,0,1946-11-19
1947,STB,W,0,1946-11-19
1947,CLR,W,0,1946-11-19
1947,TRH,L,0,1946-11-19
1947,PIT,W,0,1946-11-20
1947,DTF,L,0,1946-11-20
1947,NYK,W,0,1946-11-20
1947,CHS,L,0,1946-11-20
1947,WSC,W,0,1946-11-20
1947,STB,L,0,1946-11-20
1947,BOS,L,0,1946-11-21
1947,STB,W,0,1946-11-21
1947,PHW,L,0,1946-11-21
1947,CHS,W,0,1946-11-21
1947,WSC,W,0,1946-11-21
1947,PRO,L,0,1946-11-21
1947,BOS,L,0,1946-11-22
1947,TRH,W,0,1946-11-22
1947,BOS,L,0,1946-11-23
1947,DTF,W,0,1946-11-23
1947,CLR,L,0,1946-11-23
1947,NYK,W,0,1946-11-23
1947,PRO,L,0,1946-11-23
1947,STB,W,0,1946-11-23
1947,WSC,W,0,1946-11-23
1947,TRH,L,0,1946-11-23
1947,CHS,L,0,1946-11-24
1947,DTF,W,0,1946-11-24
1947,PIT,L,0,1946-11-24
1947,CLR,W,0,1946-11-24
1947,PRO,W,0,1946-11-25
1947,BOS,L,0,1946-11-25
1947,NYK,W,0,1946-11-25
1947,PIT,L,0,1946-11-25
1947,DTF,W,0,1946-11-26
1947,CLR,L,0,1946-11-26
1947,PHW,W,0,1946-11-26
1947,BOS,L,0,1946-11-26
1947,TRH,L,0,1946-11-26
1947,WSC,W,0,1946-11-26
1947,STB,L,0,1946-11-27
1947,NYK,W,0,1946-11-27
1947,CLR,L,0,1946-11-27
1947,PIT,W,0,1946-11-27
1947,WSC,W,0,1946-11-27
1947,CHS,L,0,1946-11-27
1947,PIT,L,0,1946-11-28
1947,BOS,W,0,1946-11-28
1947,STB,W,0,1946-11-28
1947,CHS,L,0,1946-11-28
1947,PHW,L,0,1946-11-28
1947,DTF,W,0,1946-11-28
1947,PRO,L,0,1946-11-28
1947,NYK,W,0,1946-11-28
1947,TRH,L,0,1946-11-29
1947,CLR,W,0,1946-11-29
1947,NYK,W,0,1946-11-30
1947,PHW,L,0,1946-11-30
1947,TRH,L,0,1946-11-30
1947,PRO,W,0,1946-11-30
1947,STB,W,0,1946-11-30
1947,DTF,L,0,1946-11-30
1947,WSC,W,0,1946-11-30
1947,PIT,L,0,1946-11-30
1947,BOS,L,0,1946-12-01
1947,CHS,W,0,1946-12-01
1947,DTF,L,0,1946-12-01
1947,CLR,W,0,1946-12-01
1947,PIT,L,0,1946-12-02
1947,BOS,W,0,1946-12-02
1947,PRO,L,0,1946-12-03
1947,PHW,W,0,1946-12-03
1947,DTF,L,0,1946-12-04
1947,NYK,W,0,1946-12-04
1947,CHS,W,0,1946-12-04
1947,PIT,L,0,1946-12-04
1947,WSC,W,0,1946-12-04
1947,PRO,L,0,1946-12-04
1947,BOS,L,0,1946-12-05
1947,DTF,W,0,1946-12-05
1947,CHS,L,0,1946-12-05
1947,TRH,W,0,1946-12-05
1947,NYK,L,0,1946-12-05
1947,PHW,W,0,1946-12-05
1947,PIT,L,0,1946-12-05
1947,STB,W,0,1946-12-05
1947,BOS,L,0,1946-12-07
1947,NYK,W,0,1946-12-07
1947,CHS,W,0,1946-12-07
1947,CLR,L,0,1946-12-07
1947,PRO,L,0,1946-12-07
1947,TRH,W,0,1946-12-07
1947,STB,L,0,1946-12-07
1947,PHW,W,0,1946-12-07
1947,DTF,L,0,1946-12-07
1947,WSC,W,0,1946-12-07
1947,PHW,L,0,1946-12-08
1947,CLR,W,0,1946-12-08
1947,BOS,L,0,1946-12-08
1947,NYK,W,0,1946-12-08
1947,PIT,L,0,1946-12-09
1947,DTF,W,0,1946-12-09
1947,STB,W,0,1946-12-10
1947,CLR,L,0,1946-12-10
1947,PHW,W,0,1946-12-10
1947,TRH,L,0,1946-12-10
1947,CLR,L,0,1946-12-11
1947,CHS,W,0,1946-12-11
1947,PRO,L,0,1946-12-11
1947,NYK,W,0,1946-12-11
1947,DTF,L,0,1946-12-11
1947,WSC,W,0,1946-12-11
1947,DTF,L,0,1946-12-12
1947,BOS,W,0,1946-12-12
1947,WSC,W,0,1946-12-12
1947,PHW,L,0,1946-12-12
1947,CHS,W,0,1946-12-12
1947,STB,L,0,1946-12-12
1947,PIT,W,0,1946-12-13
1947,TRH,L,0,1946-12-13
1947,BOS,W,0,1946-12-14
1947,PHW,L,0,1946-12-14
1947,PRO,W,0,1946-12-14
1947,DTF,L,0,1946-12-14
1947,CLR,L,0,1946-12-14
1947,WSC,W,0,1946-12-14
1947,CHS,W,0,1946-12-15
1947,PIT,L,0,1946-12-15
1947,NYK,L,0,1946-12-15
1947,CLR,W,0,1946-12-15
1947,STB,L,0,1946-12-15
1947,TRH,W,0,1946-12-15
1947,PIT,L,0,1946-12-16
1947,STB,W,0,1946-12-16
1947,CLR,W,0,1946-12-17
1947,TRH,L,0,1946-12-17
1947,DTF,L,0,1946-12-17
1947,PHW,W,0,1946-12-17
1947,CLR,W,0,1946-12-18
1947,NYK,L,0,1946-12-18
1947,WSC,W,0,1946-12-18
1947,STB,L,0,1946-12-18
1947,BOS,L,0,1946-12-19
1947,STB,W,0,1946-12-19
1947,PHW,W,0,1946-12-19
1947,CLR,L,0,1946-12-19
1947,PRO,W,0,1946-12-19
1947,CHS,L,0,1946-12-19
1947,NYK,L,0,1946-12-20
1947,TRH,W,0,1946-12-20
1947,PRO,W,0,1946-12-21
1947,NYK,L,0,1946-12-21
1947,WSC,W,0,1946-12-21
1947,PHW,L,0,1946-12-21
1947,CHS,W,0,1946-12-22
1947,DTF,L,0,1946-12-22
1947,PIT,W,0,1946-12-22
1947,CLR,L,0,1946-12-22
1947,BOS,L,0,1946-12-22
1947,STB,W,0,1946-12-22
1947,BOS,L,0,1946-12-23
1947,PIT,W,0,1946-12-23
1947,PHW,W,0,1946-12-26
1947,PIT,L,0,1946-12-26
1947,PRO,L,0,1946-12-26
1947,WSC,W,0,1946-12-26
1947,DTF,L,0,1946-12-26
1947,STB,W,0,1946-12-26
1947,BOS,L,0,1946-12-27
1947,PHW,W,0,1946-12-27
1947,TRH,L,0,1946-12-27
1947,CHS,W,0,1946-12-27
1947,BOS,L,0,1946-12-28
1947,PRO,W,0,1946-12-28
1947,WSC,W,0,1946-12-28
1947,NYK,L,0,1946-12-28
1947,CHS,W,0,1946-12-29
1947,CLR,L,0,1946-12-29
1947,DTF,L,0,1946-12-29
1947,TRH,W,0,1946-12-29
1947,PHW,L,0,1946-12-29
1947,STB,W,0,1946-12-29
1947,WSC,W,0,1946-12-30
1947,BOS,L,0,1946-12-30
1947,PHW,W,0,1946-12-30
1947,PIT,L,0,1946-12-30
1947,CLR,L,0,1946-12-31
1947,STB,W,0,1946-12-31
1947,TRH,W,0,1946-12-31
1947,CHS,L,0,1946-12-31
1947,STB,W,0,1947-01-01
1947,CHS,L,0,1947-01-01
1947,DTF,W,0,1947-01-01
1947,WSC,L,0,1947-01-01
1947,CLR,W,0,1947-01-01
1947,PIT,L,0,1947-01-01
1947,PRO,L,0,1947-01-02
1947,PHW,W,0,1947-01-02
1947,STB,W,0,1947-01-02
1947,WSC,L,0,1947-01-02
1947,BOS,W,0,1947-01-03
1947,TRH,L,0,1947-01-03
1947,DTF,L,0,1947-01-04
1947,NYK,W,0,1947-01-04
1947,PHW,L,0,1947-01-04
1947,PRO,W,0,1947-01-04
1947,CLR,L,0,1947-01-04
1947,WSC,W,0,1947-01-04
1947,STB,L,0,1947-01-05
1947,NYK,W,0,1947-01-05
1947,CLR,W,0,1947-01-06
1947,BOS,L,0,1947-01-06
1947,WSC,W,0,1947-01-06
1947,PIT,L,0,1947-01-06
1947,DTF,L,0,1947-01-06
1947,TRH,W,0,1947-01-06
1947,DTF,L,0,1947-01-08
1947,CHS,W,0,1947-01-08
1947,TRH,W,0,1947-01-08
1947,NYK,L,0,1947-01-08
1947,PHW,L,0,1947-01-08
1947,PIT,W,0,1947-01-08
1947,WSC,W,0,1947-01-08
1947,PRO,L,0,1947-01-08
1947,PHW,W,0,1947-01-09
1947,TRH,L,0,1947-01-09
1947,PRO,W,0,1947-01-09
1947,CLR,L,0,1947-01-09
1947,STB,W,0,1947-01-09
1947,CHS,L,0,1947-01-09
1947,NYK,L,0,1947-01-10
1947,BOS,W,0,1947-01-10
1947,DTF,W,0,1947-01-11
1947,PHW,L,0,1947-01-11
1947,BOS,W,0,1947-01-11
1947,PRO,L,0,1947-01-11
1947,TRH,L,0,1947-01-11
1947,WSC,W,0,1947-01-11
1947,CHS,W,0,1947-01-12
1947,PHW,L,0,1947-01-12
1947,PIT,L,0,1947-01-12
1947,STB,W,0,1947-01-12
1947,NYK,W,0,1947-01-13
1947,PIT,L,0,1947-01-13
1947,CLR,L,0,1947-01-14
1947,PRO,W,0,1947-01-14
1947,TRH,L,0,1947-01-14
1947,PHW,W,0,1947-01-14
1947,CHS,L,0,1947-01-15
1947,DTF,W,0,1947-01-15
1947,NYK,L,0,1947-01-15
1947,WSC,W,0,1947-01-15
1947,PIT,W,0,1947-01-15
1947,PRO,L,0,1947-01-15
1947,WSC,L,0,1947-01-16
1947,BOS,W,0,1947-01-16
1947,PHW,L,0,1947-01-16
1947,CHS,W,0,1947-01-16
1947,CLR,W,0,1947-01-16
1947,STB,L,0,1947-01-16
1947,TRH,L,0,1947-01-17
1947,DTF,W,0,1947-01-17
1947,NYK,L,0,1947-01-18
1947,BOS,W,0,1947-01-18
1947,CHS,L,0,1947-01-18
1947,WSC,W,0,1947-01-18
1947,NYK,L,0,1947-01-19
1947,CLR,W,0,1947-01-19
1947,STB,W,0,1947-01-19
1947,PRO,L,0,1947-01-19
1947,BOS,L,0,1947-01-20
1947,CHS,W,0,1947-01-20
1947,DTF,L,0,1947-01-20
1947,PIT,W,0,1947-01-20
1947,BOS,L,0,1947-01-21
1947,PHW,W,0,1947-01-21
1947,TRH,W,0,1947-01-21
1947,STB,L,0,1947-01-21
1947,CLR,W,0,1947-01-22
1947,DTF,L,0,1947-01-22
1947,NYK,W,0,1947-01-22
1947,CHS,L,0,1947-01-22
1947,PHW,L,0,1947-01-22
1947,WSC,W,0,1947-01-22
1947,BOS,W,0,1947-01-23
1947,PIT,L,0,1947-01-23
1947,CHS,W,0,1947-01-23
1947,PRO,L,0,1947-01-23
1947,PHW,W,0,1947-01-23
1947,CLR,L,0,1947-01-23
1947,PRO,W,0,1947-01-24
1947,TRH,L,0,1947-01-24
1947,PHW,W,0,1947-01-25
1947,DTF,L,0,1947-01-25
1947,NYK,L,0,1947-01-25
1947,BOS,W,0,1947-01-25
1947,WSC,W,0,1947-01-25
1947,PIT,L,0,1947-01-25
1947,PHW,L,0,1947-01-26
1947,CHS,W,0,1947-01-26
1947,STB,W,0,1947-01-26
1947,DTF,L,0,1947-01-26
1947,BOS,L,0,1947-01-27
1947,WSC,W,0,1947-01-27
1947,PRO,L,0,1947-01-27
1947,PIT,W,0,1947-01-27
1947,TRH,L,0,1947-01-27
1947,CLR,W,0,1947-01-27
1947,CLR,W,0,1947-01-28
1947,TRH,L,0,1947-01-28
1947,PRO,W,0,1947-01-29
1947,DTF,L,0,1947-01-29
1947,PIT,L,0,1947-01-29
1947,NYK,W,0,1947-01-29
1947,BOS,L,0,1947-01-29
1947,WSC,W,0,1947-01-29
1947,PIT,L,0,1947-01-30
1947,BOS,W,0,1947-01-30
1947,PHW,W,0,1947-01-30
1947,NYK,L,0,1947-01-30
1947,PRO,W,0,1947-01-30
1947,STB,L,0,1947-01-30
1947,TRH,W,0,1947-01-31
1947,WSC,L,0,1947-01-31
1947,NYK,L,0,1947-02-01
1947,PHW,W,0,1947-02-01
1947,PRO,W,0,1947-02-01
1947,PIT,L,0,1947-02-01
1947,CLR,L,0,1947-02-01
1947,STB,W,0,1947-02-01
1947,CHS,W,0,1947-02-02
1947,TRH,L,0,1947-02-02
1947,CLR,L,0,1947-02-02
1947,WSC,W,0,1947-02-02
1947,NYK,L,0,1947-02-02
1947,DTF,W,0,1947-02-02
1947,BOS,L,0,1947-02-03
1947,PHW,W,0,1947-02-03
1947,STB,L,0,1947-02-03
1947,PIT,W,0,1947-02-03
1947,PRO,L,0,1947-02-04
1947,PHW,W,0,1947-02-04
1947,WSC,W,0,1947-02-05
1947,DTF,L,0,1947-02-05
1947,NYK,L,0,1947-02-05
1947,STB,W,0,1947-02-05
1947,PIT,L,0,1947-02-05
1947,TRH,W,0,1947-02-05
1947,BOS,W,0,1947-02-06
1947,NYK,L,0,1947-02-06
1947,CHS,W,0,1947-02-06
1947,PIT,L,0,1947-02-06
1947,PHW,W,0,1947-02-06
1947,TRH,L,0,1947-02-06
1947,PRO,L,0,1947-02-06
1947,STB,W,0,1947-02-06
1947,DTF,W,0,1947-02-08
1947,PIT,L,0,1947-02-08
1947,NYK,W,0,1947-02-08
1947,TRH,L,0,1947-02-08
1947,PRO,W,0,1947-02-08
1947,PHW,L,0,1947-02-08
1947,WSC,W,0,1947-02-08
1947,STB,L,0,1947-02-08
1947,WSC,L,0,1947-02-09
1947,CHS,W,0,1947-02-09
1947,DTF,W,0,1947-02-09
1947,CLR,L,0,1947-02-09
1947,PIT,W,0,1947-02-10
1947,WSC,L,0,1947-02-10
1947,CLR,W,0,1947-02-11
1947,PRO,L,0,1947-02-11
1947,PHW,W,0,1947-02-11
1947,STB,L,0,1947-02-11
1947,DTF,W,0,1947-02-12
1947,PRO,L,0,1947-02-12
1947,WSC,L,0,1947-02-12
1947,NYK,W,0,1947-02-12
1947,CHS,W,0,1947-02-12
1947,PIT,L,0,1947-02-12
1947,BOS,W,0,1947-02-13
1947,STB,L,0,1947-02-13
1947,CHS,W,0,1947-02-13
1947,PRO,L,0,1947-02-13
1947,PHW,W,0,1947-02-13
1947,CLR,L,0,1947-02-13
1947,PIT,L,0,1947-02-14
1947,TRH,W,0,1947-02-14
1947,CLR,W,0,1947-02-15
1947,NYK,L,0,1947-02-15
1947,PIT,L,0,1947-02-15
1947,PRO,W,0,1947-02-15
1947,WSC,W,0,1947-02-15
1947,PHW,L,0,1947-02-15
1947,CHS,W,0,1947-02-16
1947,BOS,L,0,1947-02-16
1947,PHW,L,0,1947-02-16
1947,CLR,W,0,1947-02-16
1947,NYK,W,0,1947-02-16
1947,DTF,L,0,1947-02-16
1947,STB,W,0,1947-02-16
1947,TRH,L,0,1947-02-16
1947,DTF,L,0,1947-02-17
1947,PIT,W,0,1947-02-17
1947,BOS,L,0,1947-02-18
1947,CLR,W,0,1947-02-18
1947,STB,L,0,1947-02-18
1947,TRH,W,0,1947-02-18
1947,DTF,L,0,1947-02-19
1947,BOS,W,0,1947-02-19
1947,PRO,W,0,1947-02-19
1947,NYK,L,0,1947-02-19
1947,WSC,W,0,1947-02-19
1947,TRH,L,0,1947-02-19
1947,DTF,W,0,1947-02-20
1947,CHS,L,0,1947-02-20
1947,PHW,W,0,1947-02-20
1947,PIT,L,0,1947-02-20
1947,PRO,L,0,1947-02-20
1947,WSC,W,0,1947-02-20
1947,NYK,W,0,1947-02-21
1947,PIT,L,0,1947-02-21
1947,STB,W,0,1947-02-21
1947,CHS,L,0,1947-02-21
1947,TRH,W,0,1947-02-21
1947,BOS,L,0,1947-02-21
1947,CLR,L,0,1947-02-22
1947,PRO,W,0,1947-02-22
1947,PIT,L,0,1947-02-22
1947,WSC,W,0,1947-02-22
1947,BOS,L,0,1947-02-23
1947,PRO,W,0,1947-02-23
1947,CHS,W,0,1947-02-23
1947,NYK,L,0,1947-02-23
1947,WSC,W,0,1947-02-23
1947,CLR,L,0,1947-02-23
1947,TRH,L,0,1947-02-23
1947,DTF,W,0,1947-02-23
1947,STB,W,0,1947-02-23
1947,PHW,L,0,1947-02-23
1947,PIT,L,0,1947-02-24
1947,PHW,W,0,1947-02-24
1947,BOS,L,0,1947-02-24
1947,WSC,W,0,1947-02-24
1947,STB,W,0,1947-02-25
1947,CLR,L,0,1947-02-25
1947,PRO,L,0,1947-02-25
1947,TRH,W,0,1947-02-25
1947,CHS,W,0,1947-02-26
1947,DTF,L,0,1947-02-26
1947,WSC,W,0,1947-02-26
1947,NYK,L,0,1947-02-26
1947,PHW,W,0,1947-02-26
1947,STB,L,0,1947-02-26
1947,CLR,W,0,1947-02-26
1947,PIT,L,0,1947-02-26
1947,PRO,L,0,1947-02-27
1947,NYK,W,0,1947-02-27
1947,CLR,L,0,1947-02-28
1947,BOS,W,0,1947-02-28
1947,TRH,W,0,1947-02-28
1947,PHW,L,0,1947-02-28
1947,TRH,L,0,1947-03-01
1947,NYK,W,0,1947-03-01
1947,PRO,W,0,1947-03-01
1947,DTF,L,0,1947-03-01
1947,BOS,L,0,1947-03-01
1947,WSC,W,0,1947-03-01
1947,STB,L,0,1947-03-02
1947,CHS,W,0,1947-03-02
1947,PHW,L,0,1947-03-02
1947,CLR,W,0,1947-03-02
1947,TRH,L,0,1947-03-03
1947,PHW,W,0,1947-03-03
1947,PIT,L,0,1947-03-03
1947,CHS,W,0,1947-03-03
1947,PRO,L,0,1947-03-03
1947,STB,W,0,1947-03-03
1947,CLR,W,0,1947-03-04
1947,PRO,L,0,1947-03-04
1947,PIT,L,0,1947-03-05
1947,TRH,W,0,1947-03-05
1947,DTF,L,0,1947-03-05
1947,WSC,W,0,1947-03-05
1947,BOS,W,0,1947-03-06
1947,DTF,L,0,1947-03-06
1947,PIT,L,0,1947-03-06
1947,CHS,W,0,1947-03-06
1947,PHW,L,0,1947-03-06
1947,NYK,W,0,1947-03-06
1947,WSC,W,0,1947-03-07
1947,TRH,L,0,1947-03-07
1947,BOS,W,0,1947-03-08
1947,TRH,L,0,1947-03-08
1947,PRO,L,0,1947-03-08
1947,CHS,W,0,1947-03-08
1947,NYK,W,0,1947-03-08
1947,DTF,L,0,1947-03-08
1947,STB,L,0,1947-03-08
1947,WSC,W,0,1947-03-08
1947,CHS,W,0,1947-03-09
1947,CLR,L,0,1947-03-09
1947,PRO,W,0,1947-03-10
1947,BOS,L,0,1947-03-10
1947,CLR,W,0,1947-03-11
1947,PIT,L,0,1947-03-11
1947,PHW,L,0,1947-03-11
1947,WSC,W,0,1947-03-11
1947,STB,L,0,1947-03-11
1947,TRH,W,0,1947-03-11
1947,TRH,L,0,1947-03-12
1947,BOS,W,0,1947-03-12
1947,CLR,W,0,1947-03-12
1947,DTF,L,0,1947-03-12
1947,CHS,L,0,1947-03-13
1947,WSC,W,0,1947-03-13
1947,STB,L,0,1947-03-13
1947,NYK,W,0,1947-03-13
1947,PHW,W,0,1947-03-13
1947,BOS,L,0,1947-03-13
1947,PRO,W,0,1947-03-13
1947,TRH,L,0,1947-03-13
1947,PHW,L,0,1947-03-14
1947,CHS,W,0,1947-03-14
1947,STB,L,0,1947-03-15
1947,PRO,W,0,1947-03-15
1947,WSC,W,0,1947-03-15
1947,NYK,L,0,1947-03-15
1947,NYK,W,0,1947-03-16
1947,CLR,L,0,1947-03-16
1947,DTF,L,0,1947-03-16
1947,PHW,W,0,1947-03-16
1947,CLR,W,0,1947-03-18
1947,BOS,L,0,1947-03-18
1947,DTF,L,0,1947-03-18
1947,STB,W,0,1947-03-18
1947,PIT,W,0,1947-03-18
1947,TRH,L,0,1947-03-18
1947,CHS,L,0,1947-03-19
1947,NYK,W,0,1947-03-19
1947,STB,W,0,1947-03-19
1947,PIT,L,0,1947-03-19
1947,WSC,W,0,1947-03-19
1947,PRO,L,0,1947-03-19
1947,DTF,L,0,1947-03-20
1947,PHW,W,0,1947-03-20
1947,CLR,L,0,1947-03-20
1947,PRO,W,0,1947-03-20
1947,NYK,L,0,1947-03-20
1947,STB,W,0,1947-03-20
1947,TRH,L,0,1947-03-21
1947,CHS,W,0,1947-03-21
1947,CHS,L,0,1947-03-22
1947,CLR,W,0,1947-03-22
1947,DTF,W,0,1947-03-22
1947,PIT,L,0,1947-03-22
1947,PRO,L,0,1947-03-22
1947,PHW,W,0,1947-03-22
1947,WSC,L,0,1947-03-22
1947,NYK,W,0,1947-03-22
1947,CLR,W,0,1947-03-23
1947,DTF,L,0,1947-03-23
1947,TRH,L,0,1947-03-23
1947,STB,W,0,1947-03-23
1947,CHS,W,0,1947-03-24
1947,BOS,L,0,1947-03-24
1947,NYK,W,0,1947-03-24
1947,PIT,L,0,1947-03-24
1947,CLR,W,0,1947-03-25
1947,BOS,L,0,1947-03-25
1947,DTF,L,0,1947-03-26
1947,STB,W,0,1947-03-26
1947,NYK,W,0,1947-03-26
1947,PRO,L,0,1947-03-26
1947,PIT,L,0,1947-03-26
1947,BOS,W,0,1947-03-26
1947,CHS,L,0,1947-03-26
1947,WSC,W,0,1947-03-26
1947,CHS,L,0,1947-03-27
1947,PHW,W,0,1947-03-27
1947,TRH,W,0,1947-03-28
1947,NYK,L,0,1947-03-28
1947,DTF,W,0,1947-03-29
1947,TRH,L,0,1947-03-29
1947,CHS,L,0,1947-03-29
1947,PRO,W,0,1947-03-29
1947,STB,W,0,1947-03-29
1947,BOS,L,0,1947-03-29
1947,WSC,W,0,1947-03-29
1947,CLR,L,0,1947-03-29
1947,CLR,L,0,1947-03-30
1947,BOS,W,0,1947-03-30
1947,NYK,L,0,1947-03-30
1947,PHW,W,0,1947-03-30
1947,STB,L,0,1947-03-31
1947,CHS,W,0,1947-03-31
1947,CLR,W,1,1947-04-02
1947,NYK,L,1,1947-04-02
1947,STB,L,1,1947-04-02
1947,PHW,W,1,1947-04-02
1947,WSC,L,1,1947-04-02
1947,CHS,W,1,1947-04-02
1947,CHS,W,1,1947-04-03
1947,WSC,L,1,1947-04-03
1947,NYK,W,1,1947-04-05
1947,CLR,L,1,1947-04-05
1947,PHW,L,1,1947-04-05
1947,STB,W,1,1947-04-05
1947,PHW,W,1,1947-04-06
1947,STB,L,1,1947-04-06
1947,CHS,W,1,1947-04-08
1947,WSC,L,1,1947-04-08
1947,NYK,W,1,1947-04-09
1947,CLR,L,1,1947-04-09
1947,CHS,L,1,1947-04-10
1947,WSC,W,1,1947-04-10
1947,WSC,W,1,1947-04-12
1947,CHS,L,1,1947-04-12
1947,NYK,L,1,1947-04-12
1947,PHW,W,1,1947-04-12
1947,CHS,W,1,1947-04-13
1947,WSC,L,1,1947-04-13
1947,PHW,W,1,1947-04-14
1947,NYK,L,1,1947-04-14
1947,PHW,W,1,1947-04-16
1947,CHS,L,1,1947-04-16
1947,PHW,W,1,1947-04-17
1947,CHS,L,1,1947-04-17
1947,CHS,L,1,1947-04-19
1947,PHW,W,1,1947-04-19
1947,PHW,L,1,1947-04-20
1947,CHS,W,1,1947-04-20
1947,CHS,L,1,1947-04-22
1947,PHW,W,1,1947-04-22
1948,WSC,W,0,1947-11-12
1948,BLB,L,0,1947-11-12
1948,BLB,W,0,1947-11-13
1948,BOS,L,0,1947-11-13
1948,CHS,W,0,1947-11-13
1948,STB,L,0,1947-11-13
1948,WSC,L,0,1947-11-13
1948,NYK,W,0,1947-11-13
1948,PRO,L,0,1947-11-13
1948,PHW,W,0,1947-11-13
1948,PHW,W,0,1947-11-14
1948,BOS,L,0,1947-11-14
1948,WSC,L,0,1947-11-15
1948,BOS,W,0,1947-11-15
1948,BLB,W,0,1947-11-15
1948,CHS,L,0,1947-11-15
1948,NYK,W,0,1947-11-15
1948,STB,L,0,1947-11-15
1948,PHW,W,0,1947-11-15
1948,PRO,L,0,1947-11-15
1948,BOS,L,0,1947-11-18
1948,STB,W,0,1947-11-18
1948,NYK,W,0,1947-11-18
1948,PRO,L,0,1947-11-18
1948,NYK,L,0,1947-11-19
1948,CHS,W,0,1947-11-19
1948,PHW,L,0,1947-11-19
1948,WSC,W,0,1947-11-19
1948,NYK,L,0,1947-11-20
1948,BLB,W,0,1947-11-20
1948,CHS,W,0,1947-11-20
1948,WSC,L,0,1947-11-20
1948,BOS,W,0,1947-11-20
1948,PHW,L,0,1947-11-20
1948,STB,W,0,1947-11-20
1948,PRO,L,0,1947-11-20
1948,BOS,L,0,1947-11-21
1948,BLB,W,0,1947-11-21
1948,CHS,L,0,1947-11-22
1948,BLB,W,0,1947-11-22
1948,PRO,L,0,1947-11-22
1948,BOS,W,0,1947-11-22
1948,PHW,W,0,1947-11-22
1948,NYK,L,0,1947-11-22
1948,WSC,L,0,1947-11-22
1948,STB,W,0,1947-11-22
1948,NYK,W,0,1947-11-25
1948,BOS,L,0,1947-11-25
1948,NYK,L,0,1947-11-26
1948,BOS,W,0,1947-11-26
1948,WSC,W,0,1947-11-26
1948,STB,L,0,1947-11-26
1948,PHW,L,0,1947-11-27
1948,NYK,W,0,1947-11-27
1948,PRO,L,0,1947-11-27
1948,BLB,W,0,1947-11-27
1948,BOS,W,0,1947-11-28
1948,WSC,L,0,1947-11-28
1948,CHS,W,0,1947-11-28
1948,PHW,L,0,1947-11-28
1948,STB,L,0,1947-11-29
1948,BLB,W,0,1947-11-29
1948,WSC,L,0,1947-11-29
1948,PRO,W,0,1947-11-29
1948,WSC,W,0,1947-12-01
1948,NYK,L,0,1947-12-01
1948,BOS,L,0,1947-12-02
1948,BLB,W,0,1947-12-02
1948,PRO,L,0,1947-12-02
1948,STB,W,0,1947-12-02
1948,CHS,W,0,1947-12-03
1948,WSC,L,0,1947-12-03
1948,PHW,L,0,1947-12-03
1948,BLB,W,0,1947-12-03
1948,STB,W,0,1947-12-04
1948,BLB,L,0,1947-12-04
1948,BOS,W,0,1947-12-05
1948,PRO,L,0,1947-12-05
1948,CHS,W,0,1947-12-06
1948,BLB,L,0,1947-12-06
